time_min,phase_name,altitude_ft,range_NM,eas_knots,tas_knots,vs_ft_min,cl,cd_total,cd0,cd_lift,lift_N,total_thrust_N,drag_N,weight_kg,gamma_percent,total_em_power_kW,total_gt_power_kW,total_fuel_flow_kg_h,fuel_used_kg,total_shaft_power_kW,phase_duration_min,string1_soc,,ir0,,string2_soc,string3_soc,string4_soc,string1_pack_voltage_V,string2_pack_voltage_V,string3_pack_voltage_V,string4_pack_voltage_V,string1_pack_current_A,string2_pack_current_A,string3_pack_current_A,string4_pack_current_A,string1_cell_voltage_V,string2_cell_voltage_V,string3_cell_voltage_V,string4_cell_voltage_V,string1_cell_power_W,string2_cell_power_W,string3_cell_power_W,string4_cell_power_W,string1_cell_current_A,string2_cell_current_A,string3_cell_current_A,string4_cell_current_A,string1_cell_ocv_V,string2_cell_ocv_V,string3_cell_ocv_V,string4_cell_ocv_V,string1_batt_power_kW,,string2_batt_power_kW,string3_batt_power_kW,string4_batt_power_kW,gearbox_power_in_nacelle1_kW,gearbox_power_in_nacelle2_kW,gearbox_power_in_nacelle3_kW,gearbox_power_in_nacelle4_kW,gearbox_power_out_nacelle1_kW,gearbox_power_out_nacelle2_kW,gearbox_power_out_nacelle3_kW,gearbox_power_out_nacelle4_kW,nacelle1_em_efficiency,nacelle2_em_efficiency,nacelle3_em_efficiency,nacelle4_em_efficiency,nacelle1_thrust_N,nacelle2_thrust_N,nacelle3_thrust_N,nacelle4_thrust_N,nacelle1_shaft_power_kW,nacelle2_shaft_power_kW,nacelle3_shaft_power_kW,nacelle4_shaft_power_kW,nacelle1_throttle,nacelle2_throttle,nacelle3_throttle,nacelle4_throttle,nacelle1_gt_power_kW,nacelle2_gt_power_kW,nacelle3_gt_power_kW,nacelle4_gt_power_kW,nacelle1_gt_throttle,nacelle2_gt_throttle,nacelle3_gt_throttle,nacelle4_gt_throttle,nacelle1_jet_thrust_N,nacelle2_jet_thrust_N,nacelle3_jet_thrust_N,nacelle4_jet_thrust_N,nacelle1_em_power_kW,nacelle2_em_power_kW,nacelle3_em_power_kW,nacelle4_em_power_kW,nacelle1_em_throttle,nacelle2_em_throttle,nacelle3_em_throttle,nacelle4_em_throttle,nacelle1_fuel_flow_kg_h,nacelle2_fuel_flow_kg_h,nacelle3_fuel_flow_kg_h,nacelle4_fuel_flow_kg_h,nacelle1_adv_ratio,nacelle2_adv_ratio,nacelle3_adv_ratio,nacelle4_adv_ratio,nacelle1_cp,nacelle2_cp,nacelle3_cp,nacelle4_cp,nacelle1_eta_calc,nacelle2_eta_calc,nacelle3_eta_calc,nacelle4_eta_calc,nacelle1_eta,nacelle2_eta,nacelle3_eta,nacelle4_eta
62.99331613,reserve_approach,-1.49E-12,163.3189247,120,120.0031536,-636.0153426,1.688235437,0.178007428,0.111022566,0.063484862,365031.4003,19384.61819,38488.88558,37222.84144,-5.235987756,0,1507.199764,867.1713211,473.3128597,1507.199764,,0.150780933,0.150780597,0.019894203,-3.36E-07,0.150780933,0.150780933,0.150780933,650.0846965,650.0846965,650.0846965,650.0846965,43.69424241,43.69424241,43.69424241,43.69424241,3.095641412,3.095641412,3.095641412,3.095641412,1.169217687,1.169217687,1.169217687,1.169217687,0.390127164,0.390127164,0.390127164,0.390127164,3.103451292,3.103451292,3.103451292,3.103451292,27.5,,27.5,27.5,27.5,376.799941,376.799941,376.799941,376.799941,361.2280624,361.2280624,361.2280624,361.2280624,0.829,0.829,0.829,0.829,4846.154548,4846.154548,4846.154548,4846.154548,376.799941,376.799941,376.799941,376.799941,0.202118783,0.202118783,0.202118783,0.202118783,376.799941,376.799941,376.799941,376.799941,0.431716225,0.431716225,0.431716225,0.431716225,210.5627874,210.5627874,210.5627874,210.5627874,0,0,0,0,0,0,0,0,216.7928303,216.7928303,216.7928303,216.7928303,0.947124179,0.947124179,0.947124179,0.947124179,,,,,0.808404581,0.808404581,0.808404581,0.808404581,0.808404581,0.808404581,0.808404581,0.808404581
62.99331613,reserve_taxi_in,-1.49E-12,163.3189247,25,25.00065701,0,,,,,,275.4818232,,37222.84144,0,60,0,0,473.3128597,60,,0.150780933,0.150780933,0.020018806,0,0.150780933,0.150780933,0.150780933,650.6175919,650.6175919,650.6175919,650.6175919,28.66630073,28.66630073,28.66630073,28.66630073,3.098179009,3.098179009,3.098179009,3.098179009,0.767918805,0.767918805,0.767918805,0.767918805,0.255949114,0.255949114,0.255949114,0.255949114,3.103451292,3.103451292,3.103451292,3.103451292,18.06145028,,18.06145028,18.06145028,18.06145028,15,15,15,15,4.083148721,4.083148721,4.083148721,4.083148721,0.830498092,0.830498092,0.830498092,0.830498092,68.8704558,68.8704558,68.8704558,68.8704558,15,15,15,15,0.008046131,0.008046131,0.008046131,0.008046131,0,0,0,0,0,0,0,0,0.000687162,0.000687162,0.000687162,0.000687162,15,15,15,15,0.006590507,0.006590507,0.006590507,0.006590507,0,0,0,0,0.197317537,0.197317537,0.197317537,0.197317537,0.000766642,0.000766642,0.000766642,0.000766642,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001
63.49331613,reserve_taxi_in,-1.49E-12,163.5272635,25,25.00065701,0,,,,,,275.4818232,,37222.84144,0,60,0,0,473.3128597,60,,0.150410658,0.150409992,0.020598949,-6.65E-07,0.150410658,0.150410658,0.150410658,650.4714881,650.4714881,650.4714881,650.4714881,28.56321682,28.56321682,28.56321682,28.56321682,3.097483277,3.097483277,3.097483277,3.097483277,0.767918805,0.767918805,0.767918805,0.767918805,0.255028722,0.255028722,0.255028722,0.255028722,3.102787831,3.102787831,3.102787831,3.102787831,18.06145028,,18.06145028,18.06145028,18.06145028,15,15,15,15,4.083148721,4.083148721,4.083148721,4.083148721,0.830498092,0.830498092,0.830498092,0.830498092,68.8704558,68.8704558,68.8704558,68.8704558,15,15,15,15,0.008046131,0.008046131,0.008046131,0.008046131,0,0,0,0,0,0,0,0,0.000687162,0.000687162,0.000687162,0.000687162,15,15,15,15,0.006590507,0.006590507,0.006590507,0.006590507,0,0,0,0,0.197317537,0.197317537,0.197317537,0.197317537,0.000766642,0.000766642,0.000766642,0.000766642,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001
63.99331613,reserve_taxi_in,-1.49E-12,163.7356023,25,25.00065701,0,,,,,,275.4818232,,37222.84144,0,60,0,0,473.3128597,60,,0.150041725,0.150041051,0.020799832,-6.74E-07,0.150041725,0.150041725,0.150041725,650.3251444,650.3251444,650.3251444,650.3251444,28.4587491,28.4587491,28.4587491,28.4587491,3.096786402,3.096786402,3.096786402,3.096786402,0.767918805,0.767918805,0.767918805,0.767918805,0.254095974,0.254095974,0.254095974,0.254095974,3.102121808,3.102121808,3.102121808,3.102121808,18.06145028,,18.06145028,18.06145028,18.06145028,15,15,15,15,4.083148721,4.083148721,4.083148721,4.083148721,0.830498092,0.830498092,0.830498092,0.830498092,68.8704558,68.8704558,68.8704558,68.8704558,15,15,15,15,0.008046131,0.008046131,0.008046131,0.008046131,0,0,0,0,0,0,0,0,0.000687162,0.000687162,0.000687162,0.000687162,15,15,15,15,0.006590507,0.006590507,0.006590507,0.006590507,0,0,0,0,0.197317537,0.197317537,0.197317537,0.197317537,0.000766642,0.000766642,0.000766642,0.000766642,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001
64.49331613,reserve_taxi_in,-1.49E-12,163.9439411,25,25.00065701,0,,,,,,275.4818232,,37222.84144,0,60,0,0,473.3128597,60,,0.149674153,0.14967347,0.020997604,-6.83E-07,0.149674153,0.149674153,0.149674153,650.1786067,650.1786067,650.1786067,650.1786067,28.35301352,28.35301352,28.35301352,28.35301352,3.096088603,3.096088603,3.096088603,3.096088603,0.767918805,0.767918805,0.767918805,0.767918805,0.253151906,0.253151906,0.253151906,0.253151906,3.101453445,3.101453445,3.101453445,3.101453445,18.06145028,,18.06145028,18.06145028,18.06145028,15,15,15,15,4.083148721,4.083148721,4.083148721,4.083148721,0.830498092,0.830498092,0.830498092,0.830498092,68.8704558,68.8704558,68.8704558,68.8704558,15,15,15,15,0.008046131,0.008046131,0.008046131,0.008046131,0,0,0,0,0,0,0,0,0.000687162,0.000687162,0.000687162,0.000687162,15,15,15,15,0.006590507,0.006590507,0.006590507,0.006590507,0,0,0,0,0.197317537,0.197317537,0.197317537,0.197317537,0.000766642,0.000766642,0.000766642,0.000766642,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001
64.99331613,reserve_taxi_in,-1.49E-12,164.15228,25,25.00065701,0,,,,,,275.4818232,,37222.84144,0,60,0,0,473.3128597,60,,0.149307956,0.149307266,0.021192183,-6.90E-07,0.149307956,0.149307956,0.149307956,650.0319217,650.0319217,650.0319217,650.0319217,28.24612971,28.24612971,28.24612971,28.24612971,3.095390103,3.095390103,3.095390103,3.095390103,0.767918805,0.767918805,0.767918805,0.767918805,0.252197587,0.252197587,0.252197587,0.252197587,3.100782966,3.100782966,3.100782966,3.100782966,18.06145028,,18.06145028,18.06145028,18.06145028,15,15,15,15,4.083148721,4.083148721,4.083148721,4.083148721,0.830498092,0.830498092,0.830498092,0.830498092,68.8704558,68.8704558,68.8704558,68.8704558,15,15,15,15,0.008046131,0.008046131,0.008046131,0.008046131,0,0,0,0,0,0,0,0,0.000687162,0.000687162,0.000687162,0.000687162,15,15,15,15,0.006590507,0.006590507,0.006590507,0.006590507,0,0,0,0,0.197317537,0.197317537,0.197317537,0.197317537,0.000766642,0.000766642,0.000766642,0.000766642,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001
65.49331613,reserve_taxi_in,-1.49E-12,164.3606188,25,25.00065701,0,,,,,,275.4818232,,37222.84144,0,60,0,0,473.3128597,60,,0.14894315,0.148942453,0.021383483,-6.97E-07,0.14894315,0.14894315,0.14894315,649.8851362,649.8851362,649.8851362,649.8851362,28.13822047,28.13822047,28.13822047,28.13822047,3.094691125,3.094691125,3.094691125,3.094691125,0.767918805,0.767918805,0.767918805,0.767918805,0.251234111,0.251234111,0.251234111,0.251234111,3.1001106,3.1001106,3.1001106,3.1001106,18.06145028,,18.06145028,18.06145028,18.06145028,15,15,15,15,4.083148721,4.083148721,4.083148721,4.083148721,0.830498092,0.830498092,0.830498092,0.830498092,68.8704558,68.8704558,68.8704558,68.8704558,15,15,15,15,0.008046131,0.008046131,0.008046131,0.008046131,0,0,0,0,0,0,0,0,0.000687162,0.000687162,0.000687162,0.000687162,15,15,15,15,0.006590507,0.006590507,0.006590507,0.006590507,0,0,0,0,0.197317537,0.197317537,0.197317537,0.197317537,0.000766642,0.000766642,0.000766642,0.000766642,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001
65.99331613,reserve_taxi_in,-1.49E-12,164.5689576,25,25.00065701,0,,,,,,275.4818232,,37222.84144,0,60,0,0,473.3128597,60,,0.148579746,0.148579042,0.021571414,-7.03E-07,0.148579746,0.148579746,0.148579746,649.7382978,649.7382978,649.7382978,649.7382978,28.02941159,28.02941159,28.02941159,28.02941159,3.093991894,3.093991894,3.093991894,3.093991894,0.767918805,0.767918805,0.767918805,0.767918805,0.250262603,0.250262603,0.250262603,0.250262603,3.099436577,3.099436577,3.099436577,3.099436577,18.06145028,,18.06145028,18.06145028,18.06145028,15,15,15,15,4.083148721,4.083148721,4.083148721,4.083148721,0.830498092,0.830498092,0.830498092,0.830498092,68.8704558,68.8704558,68.8704558,68.8704558,15,15,15,15,0.008046131,0.008046131,0.008046131,0.008046131,0,0,0,0,0,0,0,0,0.000687162,0.000687162,0.000687162,0.000687162,15,15,15,15,0.006590507,0.006590507,0.006590507,0.006590507,0,0,0,0,0.197317537,0.197317537,0.197317537,0.197317537,0.000766642,0.000766642,0.000766642,0.000766642,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001
66.49331613,reserve_taxi_in,-1.49E-12,164.7772964,25,25.00065701,0,,,,,,275.4818232,,37222.84144,0,60,0,0,473.3128597,60,,0.148217754,0.148217046,0.021755877,-7.08E-07,0.148217754,0.148217754,0.148217754,649.5914538,649.5914538,649.5914538,649.5914538,27.91983131,27.91983131,27.91983131,27.91983131,3.093292637,3.093292637,3.093292637,3.093292637,0.767918805,0.767918805,0.767918805,0.767918805,0.249284208,0.249284208,0.249284208,0.249284208,3.098761128,3.098761128,3.098761128,3.098761128,18.06145028,,18.06145028,18.06145028,18.06145028,15,15,15,15,4.083148721,4.083148721,4.083148721,4.083148721,0.830498092,0.830498092,0.830498092,0.830498092,68.8704558,68.8704558,68.8704558,68.8704558,15,15,15,15,0.008046131,0.008046131,0.008046131,0.008046131,0,0,0,0,0,0,0,0,0.000687162,0.000687162,0.000687162,0.000687162,15,15,15,15,0.006590507,0.006590507,0.006590507,0.006590507,0,0,0,0,0.197317537,0.197317537,0.197317537,0.197317537,0.000766642,0.000766642,0.000766642,0.000766642,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001
66.99331613,reserve_taxi_in,-1.49E-12,164.9856352,25,25.00065701,0,,,,,,275.4818232,,37222.84144,0,60,0,0,473.3128597,60,,0.147857185,0.147856473,0.021936773,-7.12E-07,0.147857185,0.147857185,0.147857185,649.4446522,649.4446522,649.4446522,649.4446522,27.80961006,27.80961006,27.80961006,27.80961006,3.092593582,3.092593582,3.092593582,3.092593582,0.767918805,0.767918805,0.767918805,0.767918805,0.24830009,0.24830009,0.24830009,0.24830009,3.09808449,3.09808449,3.09808449,3.09808449,18.06145028,,18.06145028,18.06145028,18.06145028,15,15,15,15,4.083148721,4.083148721,4.083148721,4.083148721,0.830498092,0.830498092,0.830498092,0.830498092,68.8704558,68.8704558,68.8704558,68.8704558,15,15,15,15,0.008046131,0.008046131,0.008046131,0.008046131,0,0,0,0,0,0,0,0,0.000687162,0.000687162,0.000687162,0.000687162,15,15,15,15,0.006590507,0.006590507,0.006590507,0.006590507,0,0,0,0,0.197317537,0.197317537,0.197317537,0.197317537,0.000766642,0.000766642,0.000766642,0.000766642,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001
67.49331613,reserve_taxi_in,-1.49E-12,165.193974,25,25.00065701,0,,,,,,275.4818232,,37222.84144,0,60,0,0,473.3128597,60,,0.147498046,0.14749733,0.022113998,-7.16E-07,0.147498046,0.147498046,0.147498046,649.2979409,649.2979409,649.2979409,649.2979409,27.69888002,27.69888002,27.69888002,27.69888002,3.091894957,3.091894957,3.091894957,3.091894957,0.767918805,0.767918805,0.767918805,0.767918805,0.247311429,0.247311429,0.247311429,0.247311429,3.097406896,3.097406896,3.097406896,3.097406896,18.06145028,,18.06145028,18.06145028,18.06145028,15,15,15,15,4.083148721,4.083148721,4.083148721,4.083148721,0.830498092,0.830498092,0.830498092,0.830498092,68.8704558,68.8704558,68.8704558,68.8704558,15,15,15,15,0.008046131,0.008046131,0.008046131,0.008046131,0,0,0,0,0,0,0,0,0.000687162,0.000687162,0.000687162,0.000687162,15,15,15,15,0.006590507,0.006590507,0.006590507,0.006590507,0,0,0,0,0.197317537,0.197317537,0.197317537,0.197317537,0.000766642,0.000766642,0.000766642,0.000766642,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001
67.99331613,reserve_taxi_in,-1.49E-12,165.4023128,25,25.00065701,0,,,,,,275.4818232,,37222.84144,0,60,0,0,473.3128597,60,,0.147140342,0.147139624,0.022287442,-7.18E-07,0.147140342,0.147140342,0.147140342,649.1513678,649.1513678,649.1513678,649.1513678,27.58777471,27.58777471,27.58777471,27.58777471,3.091196989,3.091196989,3.091196989,3.091196989,0.767918805,0.767918805,0.767918805,0.767918805,0.246319417,0.246319417,0.246319417,0.246319417,3.096728584,3.096728584,3.096728584,3.096728584,18.06145028,,18.06145028,18.06145028,18.06145028,15,15,15,15,4.083148721,4.083148721,4.083148721,4.083148721,0.830498092,0.830498092,0.830498092,0.830498092,68.8704558,68.8704558,68.8704558,68.8704558,15,15,15,15,0.008046131,0.008046131,0.008046131,0.008046131,0,0,0,0,0,0,0,0,0.000687162,0.000687162,0.000687162,0.000687162,15,15,15,15,0.006590507,0.006590507,0.006590507,0.006590507,0,0,0,0,0.197317537,0.197317537,0.197317537,0.197317537,0.000766642,0.000766642,0.000766642,0.000766642,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001,0.300000001
67.99331613,holding_cruise,8000,165.4023128,170,191.7544228,0,0.841196896,0.047155811,0.026843559,0.016812252,365031.4003,20462.93835,20462.92826,37222.84144,0,0,2305.578193,887.7829316,473.3128597,2305.578193,,,0.147140342,0.022456997,0.147140342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.3945482,576.3945482,576.3945482,576.3945482,561.6651377,561.6651377,561.6651377,561.6651377,0.829,0.829,0.829,0.829,5115.734588,5115.734588,5115.734588,5115.734588,576.3945482,576.3945482,576.3945482,576.3945482,0.309183075,0.309183075,0.309183075,0.309183075,576.3945482,576.3945482,576.3945482,576.3945482,0.660381301,0.660381301,0.660381301,0.660381301,191.577164,191.577164,191.577164,191.577164,0,0,0,0,0,0,0,0,221.9457329,221.9457329,221.9457329,221.9457329,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882495005,0.882495005,0.882495005,0.882495005,0.882495005,0.882495005,0.882495005,0.882495005
72.49331613,holding_cruise,8000,179.7838945,170,191.7544228,0,0.839692749,0.047082719,0.026843559,0.01673916,364378.6863,20431.22142,20431.21037,37156.28301,0,0,2302.337499,887.1085832,539.8712932,2302.337499,,,0,#DIV/0!,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.5843747,575.5843747,575.5843747,575.5843747,560.860396,560.860396,560.860396,560.860396,0.829,0.829,0.829,0.829,5107.805355,5107.805355,5107.805355,5107.805355,575.5843747,575.5843747,575.5843747,575.5843747,0.308748491,0.308748491,0.308748491,0.308748491,575.5843747,575.5843747,575.5843747,575.5843747,0.659453076,0.659453076,0.659453076,0.659453076,191.1810541,191.1810541,191.1810541,191.1810541,0,0,0,0,0,0,0,0,221.7771458,221.7771458,221.7771458,221.7771458,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882409235,0.882409235,0.882409235,0.882409235,0.882409235,0.882409235,0.882409235,0.882409235
76.99331613,holding_cruise,8000,194.1654762,170,191.7544228,0,0.838189744,0.047009841,0.026843559,0.016666282,363726.4683,20399.59623,20399.58561,37089.77516,0,0,2299.095032,886.4339569,606.3791402,2299.095032,,,0,#DIV/0!,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.7737579,574.7737579,574.7737579,574.7737579,560.0552485,560.0552485,560.0552485,560.0552485,0.829,0.829,0.829,0.829,5099.899057,5099.899057,5099.899057,5099.899057,574.7737579,574.7737579,574.7737579,574.7737579,0.308313669,0.308313669,0.308313669,0.308313669,574.7737579,574.7737579,574.7737579,574.7737579,0.658524344,0.658524344,0.658524344,0.658524344,190.7849996,190.7849996,190.7849996,190.7849996,0,0,0,0,0,0,0,0,221.6084892,221.6084892,221.6084892,221.6084892,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.88232797,0.88232797,0.88232797,0.88232797,0.88232797,0.88232797,0.88232797,0.88232797
81.49331613,holding_cruise,8000,208.5470579,170,191.7544228,0,0.836687884,0.046937178,0.026843559,0.016593618,363074.7466,20368.06258,20368.05382,37023.31793,0,0,2295.848994,885.7586781,672.8363702,2295.848994,,,0,#DIV/0!,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.9622484,573.9622484,573.9622484,573.9622484,559.2492491,559.2492491,559.2492491,559.2492491,0.829,0.829,0.829,0.829,5092.015644,5092.015644,5092.015644,5092.015644,573.9622484,573.9622484,573.9622484,573.9622484,0.307878368,0.307878368,0.307878368,0.307878368,573.9622484,573.9622484,573.9622484,573.9622484,0.657594589,0.657594589,0.657594589,0.657594589,190.3887762,190.3887762,190.3887762,190.3887762,0,0,0,0,0,0,0,0,221.4396695,221.4396695,221.4396695,221.4396695,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882251964,0.882251964,0.882251964,0.882251964,0.882251964,0.882251964,0.882251964,0.882251964
85.99331613,holding_cruise,8000,222.9286396,170,191.7544228,0,0.835187168,0.046864728,0.026843559,0.016521169,362423.5217,20336.62073,20336.61489,36956.91138,0,0,2292.597753,885.0824067,739.2429171,2292.597753,,,0,#DIV/0!,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.1494381,573.1494381,573.1494381,573.1494381,558.441993,558.441993,558.441993,558.441993,0.829,0.829,0.829,0.829,5084.155183,5084.155183,5084.155183,5084.155183,573.1494381,573.1494381,573.1494381,573.1494381,0.30744237,0.30744237,0.30744237,0.30744237,573.1494381,573.1494381,573.1494381,573.1494381,0.656663344,0.656663344,0.656663344,0.656663344,189.9921803,189.9921803,189.9921803,189.9921803,0,0,0,0,0,0,0,0,221.2706017,221.2706017,221.2706017,221.2706017,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882181928,0.882181928,0.882181928,0.882181928,0.882181928,0.882181928,0.882181928,0.882181928
90.49331613,holding_cruise,8000,237.3102213,170,191.7544228,0,0.833687599,0.046792492,0.026843559,0.016448933,361772.7944,20305.27139,20305.26867,36890.5556,0,0,2289.339885,884.4048463,805.5986987,2289.339885,,,0,#DIV/0!,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.3349714,572.3349714,572.3349714,572.3349714,557.6331273,557.6331273,557.6331273,557.6331273,0.829,0.829,0.829,0.829,5076.317846,5076.317846,5076.317846,5076.317846,572.3349714,572.3349714,572.3349714,572.3349714,0.307005483,0.307005483,0.307005483,0.307005483,572.3349714,572.3349714,572.3349714,572.3349714,0.655730201,0.655730201,0.655730201,0.655730201,189.5950345,189.5950345,189.5950345,189.5950345,0,0,0,0,0,0,0,0,221.1012116,221.1012116,221.1012116,221.1012116,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882118509,0.882118509,0.882118509,0.882118509,0.882118509,0.882118509,0.882118509,0.882118509
94.99331613,holding_cruise,8000,251.691803,170,191.7544228,0,0.832189179,0.04672047,0.026843559,0.016376911,361122.5658,20274.01553,20274.01508,36824.25069,0,0,2286.074214,883.7257512,871.9036057,2286.074214,,,0,#DIV/0!,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.5185534,571.5185534,571.5185534,571.5185534,556.8223597,556.8223597,556.8223597,556.8223597,0.829,0.829,0.829,0.829,5068.503883,5068.503883,5068.503883,5068.503883,571.5185534,571.5185534,571.5185534,571.5185534,0.306567549,0.306567549,0.306567549,0.306567549,571.5185534,571.5185534,571.5185534,571.5185534,0.654794822,0.654794822,0.654794822,0.654794822,189.1971911,189.1971911,189.1971911,189.1971911,0,0,0,0,0,0,0,0,220.9314378,220.9314378,220.9314378,220.9314378,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882062271,0.882062271,0.882062271,0.882062271,0.882062271,0.882062271,0.882062271,0.882062271
99.49331613,holding_cruise,8000,266.0733848,170,191.7544228,0,0.830691911,0.046648661,0.026843559,0.016305102,360472.8369,20242.85421,20242.854,36757.99678,0,0,2282.79983,883.0449327,938.1575179,2282.79983,,,0,#DIV/0!,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.6999575,570.6999575,570.6999575,570.6999575,556.0094655,556.0094655,556.0094655,556.0094655,0.829,0.829,0.829,0.829,5060.713551,5060.713551,5060.713551,5060.713551,570.6999575,570.6999575,570.6999575,570.6999575,0.306128447,0.306128447,0.306128447,0.306128447,570.6999575,570.6999575,570.6999575,570.6999575,0.653856948,0.653856948,0.653856948,0.653856948,188.7985361,188.7985361,188.7985361,188.7985361,0,0,0,0,0,0,0,0,220.7612332,220.7612332,220.7612332,220.7612332,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882013666,0.882013666,0.882013666,0.882013666,0.882013666,0.882013666,0.882013666,0.882013666
103.9933161,holding_cruise,8000,280.4549665,170,191.7544228,0,0.829195797,0.046577065,0.026843559,0.016233505,359823.6091,20211.78812,20211.78534,36691.794,0,0,2279.516123,882.3622632,1004.360299,2279.516123,,,0,#DIV/0!,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.8790307,569.8790307,569.8790307,569.8790307,555.1942935,555.1942935,555.1942935,555.1942935,0.829,0.829,0.829,0.829,5052.947029,5052.947029,5052.947029,5052.947029,569.8790307,569.8790307,569.8790307,569.8790307,0.305688095,0.305688095,0.305688095,0.305688095,569.8790307,569.8790307,569.8790307,569.8790307,0.652916404,0.652916404,0.652916404,0.652916404,188.3989916,188.3989916,188.3989916,188.3989916,0,0,0,0,0,0,0,0,220.5905658,220.5905658,220.5905658,220.5905658,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.881973017,0.881973017,0.881973017,0.881973017,0.881973017,0.881973017,0.881973017,0.881973017
108.4933161,holding_cruise,8000,294.8365482,170,191.7544228,0,0.827700842,0.046505681,0.026843559,0.016162122,359174.8837,20180.81731,20180.80901,36625.64249,0,0,2276.222804,881.6776828,1070.511809,2276.222804,,,0,#DIV/0!,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0557011,569.0557011,569.0557011,569.0557011,554.3767727,554.3767727,554.3767727,554.3767727,0.829,0.829,0.829,0.829,5045.204328,5045.204328,5045.204328,5045.204328,569.0557011,569.0557011,569.0557011,569.0557011,0.305246454,0.305246454,0.305246454,0.305246454,569.0557011,569.0557011,569.0557011,569.0557011,0.651973106,0.651973106,0.651973106,0.651973106,187.998519,187.998519,187.998519,187.998519,0,0,0,0,0,0,0,0,220.4194207,220.4194207,220.4194207,220.4194207,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.881940477,0.881940477,0.881940477,0.881940477,0.881940477,0.881940477,0.881940477,0.881940477
